timestamp,dx_cm,ax,right,left
1783181352.9593291,0.0,6.2468345499900835,False,False
1783181352.9752283,0.0,0.0,False,False
1783181352.9910648,0.0,0.0,False,False
1783181353.0062165,0.0,0.0,False,False
1783181353.0226045,0.0,-2.984295569359157,False,False
1783181353.0386002,0.0,0.0,False,False
1783181353.0543606,0.0,0.0,False,False
1783181353.0706503,0.0,0.0,False,False
1783181353.087351,0.0,-0.7929748565712403,False,False
1783181353.1035697,0.0,0.0,False,False
1783181353.119567,0.0,0.0,False,False
1783181353.135296,0.0,0.0,False,False
1783181353.1519659,0.0,0.0,False,False
1783181353.1677537,0.0,3.4838508868174274,False,False
1783181353.1835754,0.0,0.0,False,False
1783181353.199883,0.0,0.0,False,False
1783181353.216051,0.0,0.0035987966476902886,False,False
1783181353.2319233,0.0,0.0,False,False
1783181353.2473845,0.0,0.0,False,False
1783181353.2640913,0.0,0.0,False,False
1783181353.280063,0.0,2.948313660745272,False,False
1783181353.2960865,0.0,0.0,False,False
1783181353.3114007,0.0,0.0,False,False
1783181353.328201,0.0,-1.66130298866767,False,False
1783181353.3452764,0.0,0.0,False,False
1783181353.3616421,0.0,0.0,False,False
1783181353.377588,0.0,0.0,False,False
1783181353.3938384,0.0,1.8268684051285542,False,False
1783181353.409545,0.0,0.0,False,False
1783181353.4253662,0.0,0.0,False,False
1783181353.4419622,0.0,0.0,False,False
1783181353.457376,0.0,0.8680171306596554,False,False
1783181353.474017,0.0,0.0,False,False
1783181353.4897828,0.0,0.0,False,False
1783181353.5060396,0.0,0.0,False,False
1783181353.5215352,0.0,-1.8382630600529466,False,False
1783181353.5376997,0.0,0.0,False,False
1783181353.5535553,0.0,0.0,False,False
1783181353.5701718,0.0,3.0340174566866067,False,False
1783181353.5858958,0.0,0.0,False,False
1783181353.6018353,0.0,0.0,False,False
1783181353.6179004,0.0,0.0,False,False
1783181353.6335535,0.0,0.9076517368571626,False,False
1783181353.6496398,0.0,0.0,False,False
1783181353.6653507,0.0,0.0,False,False
1783181353.682063,0.0,-0.07336878229774302,False,False
1783181353.697945,0.0,0.0,False,False
1783181353.7138875,0.0,0.0,False,False
1783181353.729933,0.0,0.0,False,False
1783181353.7464428,0.0,0.5352474465636735,False,False
1783181353.7629867,0.0,0.0,False,False
1783181353.7792265,0.0,0.0,False,False
1783181353.7954285,0.0,0.0,False,False
1783181353.811598,-0.8027528195415801,-0.18081102448786662,False,False
1783181353.8279526,-0.8027528195415801,0.0,False,False
1783181353.8442008,-0.8027528195415801,0.0,False,False
1783181353.8609412,-0.8027528195415801,0.0,False,False
1783181353.876515,-0.7700391833984948,-0.2855673476038506,False,False
1783181353.8925147,-0.7700391833984948,0.0,False,False
1783181353.909133,-0.7700391833984948,0.0,False,False
1783181353.925445,-0.7700391833984948,0.0,False,False
1783181353.9417338,-0.7159407578700463,0.46204230719066053,False,False
1783181353.9582164,-0.7159407578700463,0.0,False,False
1783181353.9750206,-0.7159407578700463,0.0,False,False
1783181353.9902475,-0.7159407578700463,0.0,False,False
1783181354.0064328,-0.7159407578700463,0.0,False,False
1783181354.0229297,-0.6995436744637766,-0.7971943867983557,False,False
1783181354.0389385,-0.6995436744637766,0.0,False,False
1783181354.0547857,-0.6995436744637766,0.0,False,False
1783181354.0706637,-0.6995436744637766,0.0,False,False
1783181354.0863557,-0.6710825772205746,0.2913823739348889,False,False
1783181354.102712,-0.6710825772205746,0.0,False,False
1783181354.1185572,-0.6710825772205746,0.0,False,False
1783181354.1348345,-0.6710825772205746,0.0,False,False
1783181354.151226,-0.6541997120340495,-0.23725600267693758,False,False
1783181354.167716,-0.6541997120340495,0.0,False,False
1783181354.1839309,-0.6541997120340495,0.0,False,False
1783181354.2001276,-0.5758979236893439,1.7031517366896098,False,False
1783181354.2158146,-0.5758979236893439,0.0,False,False
1783181354.2321925,-0.5758979236893439,0.0,False,False
1783181354.2480457,-0.49272273096089914,0.02394219888242326,False,False
1783181354.2640595,-0.49272273096089914,0.0,False,False
1783181354.2800097,-0.49272273096089914,0.0,False,False
1783181354.2958996,-0.49272273096089914,0.0,False,False
1783181354.3119557,-0.46632425796113475,-1.4672774566828537,False,False
1783181354.328036,-0.46632425796113475,0.0,False,False
1783181354.343756,-0.46632425796113475,0.0,False,False
1783181354.360244,-0.46632425796113475,0.0,False,False
1783181354.3767684,-0.38938889323361836,0.9306431167311483,False,False
1783181354.3922515,-0.38938889323361836,0.0,False,False
1783181354.4088893,-0.38938889323361836,0.0,False,False
1783181354.4247556,-0.38938889323361836,0.0,False,False
1783181354.4412265,-0.38938889323361836,0.0,False,False
1783181354.4569364,-0.3741010548549908,-1.3483808247096656,False,False
1783181354.4726038,-0.3741010548549908,0.0,False,False
1783181354.4886155,-0.3741010548549908,0.0,False,False
1783181354.5045707,-0.5609607833873713,-5.9556651689702935,False,False
1783181354.5208297,-0.5609607833873713,0.0,False,False
1783181354.536462,-0.5609607833873713,0.0,False,False
1783181354.5525546,-1.5789048139767898,-21.52423521540919,False,False
1783181354.5683944,-1.5789048139767898,0.0,False,False
1783181354.5848417,-1.948860111685454,13.303031770773972,False,False
1783181354.6005437,-1.948860111685454,0.0,False,False
1783181354.6163712,-1.948860111685454,0.0,False,False
1783181354.6327333,-1.997453876292184,11.738189373686819,False,False
1783181354.6485996,-1.997453876292184,0.0,False,False
1783181354.665171,-1.997453876292184,0.0,False,False
1783181354.6808581,3.2667970194702174,199.63322114216726,False,True
1783181354.696788,3.2667970194702174,0.0,False,True
1783181354.7127855,6.340286387875869,-91.73580332669884,True,False
1783181354.7291443,6.340286387875869,0.0,True,False
1783181354.744352,6.340286387875869,0.0,True,False
1783181354.760856,10.848149074145217,54.56048747184474,True,False
1783181354.7766924,10.848149074145217,0.0,True,False
1783181354.7930021,11.39272603639277,-136.3199753339511,True,False
1783181354.8088758,11.39272603639277,0.0,True,False
1783181354.8243978,11.39272603639277,0.0,True,False
1783181354.8409283,11.39272603639277,0.0,True,False
1783181354.8572662,12.858350449531724,19.193827101776737,True,False
1783181354.8730128,12.858350449531724,0.0,True,False
1783181354.8883638,12.858350449531724,0.0,True,False
1783181354.9053576,13.002585424610219,-33.50750995957872,True,False
1783181354.9221988,13.002585424610219,0.0,True,False
1783181354.9376185,13.002585424610219,0.0,True,False
1783181354.9539204,13.002585424610219,0.0,True,False
1783181354.9698758,12.965751086066437,-4.602322604218889,True,False
1783181354.9861114,12.965751086066437,0.0,True,False
1783181355.0013962,12.965751086066437,0.0,True,False
1783181355.01762,12.820102927627198,-2.347921586228652,True,False
1783181355.0340056,12.820102927627198,0.0,True,False
1783181355.0493486,12.820102927627198,0.0,True,False
1783181355.065735,12.820102927627198,0.0,True,False
1783181355.0814774,12.820102927627198,0.0,True,False
1783181355.0983772,12.700238871112695,0.8015487149456302,True,False
1783181355.114943,12.700238871112695,0.0,True,False
1783181355.1312504,12.700238871112695,0.0,True,False
1783181355.1477249,12.700238871112695,0.0,True,False
1783181355.164047,12.519046813163591,-0.9950560306423314,True,False
1783181355.180074,12.519046813163591,0.0,True,False
1783181355.1958,12.519046813163591,0.0,True,False
1783181355.2113812,12.519046813163591,0.0,True,False
1783181355.2277691,12.366243115078824,0.10769003163077236,True,False
1783181355.243611,12.366243115078824,0.0,True,False
1783181355.2601686,12.366243115078824,0.0,True,False
1783181355.2755694,12.366243115078824,0.0,True,False
1783181355.2923002,11.75858595989516,-11.714204112573848,True,False
1783181355.3089075,11.75858595989516,0.0,True,False
1783181355.324407,11.75858595989516,0.0,True,False
1783181355.341111,10.474633541517623,-20.230465513134014,True,False
1783181355.3573263,10.474633541517623,0.0,True,False
1783181355.3731225,10.474633541517623,0.0,True,False
1783181355.3894083,9.53447304544852,14.25913718341341,True,False
1783181355.406281,9.53447304544852,0.0,True,False
1783181355.4218442,9.53447304544852,0.0,True,False
1783181355.4374392,8.360752825854243,-16.95973791492416,True,False
1783181355.4535801,8.360752825854243,0.0,True,False
1783181355.4702306,8.360752825854243,0.0,True,False
1783181355.485477,8.360752825854243,0.0,True,False
1783181355.5022051,7.8007542404062304,25.918355669437293,True,False
1783181355.518347,7.8007542404062304,0.0,True,False
1783181355.5335095,7.8007542404062304,0.0,True,False
1783181355.5500991,7.8007542404062304,0.0,True,False
1783181355.5658164,7.178682095390281,-1.8143637764070122,True,False
1783181355.5815563,7.178682095390281,0.0,True,False
1783181355.5974107,7.178682095390281,0.0,True,False
1783181355.6140392,7.178682095390281,0.0,True,False
1783181355.629772,7.120575320733842,12.43048532757262,True,False
1783181355.6460848,7.120575320733842,0.0,True,False
1783181355.6618907,7.120575320733842,0.0,True,False
1783181355.6774457,7.154437168357531,2.379496511377032,True,False
1783181355.6935983,7.154437168357531,0.0,True,False
1783181355.7100568,7.154437168357531,0.0,True,False
1783181355.7255301,7.154437168357531,0.0,True,False
1783181355.7417824,7.118724414218163,-1.8090957248708135,True,False
1783181355.757641,7.118724414218163,0.0,True,False
1783181355.7739704,7.118724414218163,0.0,True,False
1783181355.7895353,7.163477385444638,2.2078027486400083,True,False
1783181355.8054986,7.163477385444638,0.0,True,False
1783181355.8222983,7.163477385444638,0.0,True,False
1783181355.8388534,7.257105978620933,1.2949384088352098,True,False
1783181355.8553925,7.257105978620933,0.0,True,False
1783181355.8710601,7.257105978620933,0.0,True,False
1783181355.887121,7.257105978620933,0.0,True,False
1783181355.9035676,7.530441358447612,4.436606447006553,True,False
1783181355.919981,7.530441358447612,0.0,True,False
1783181355.9362097,7.530441358447612,0.0,True,False
1783181355.9531143,7.9057363590937895,2.447462584170594,True,False
1783181355.9685662,7.9057363590937895,0.0,True,False
1783181355.9852982,7.9057363590937895,0.0,True,False
1783181356.0012712,7.9057363590937895,0.0,True,False
1783181356.017492,8.153794200884235,-3.812099599033444,True,False
1783181356.0342722,8.153794200884235,0.0,True,False
1783181356.05086,8.153794200884235,0.0,True,False
1783181356.0665562,8.40516159341289,0.7353360678921423,True,False
1783181356.0826159,8.40516159341289,0.0,True,False
1783181356.098419,8.40516159341289,0.0,True,False
1783181356.11501,8.40516159341289,0.0,True,False
1783181356.1309812,8.55306136339243,-2.86476988878089,True,False
1783181356.1473486,8.55306136339243,0.0,True,False
1783181356.1643777,8.55306136339243,0.0,True,False
1783181356.181172,8.711748346433525,0.2402197871181167,True,False
1783181356.1965182,8.711748346433525,0.0,True,False
1783181356.2125092,8.711748346433525,0.0,True,False
1783181356.228443,8.711748346433525,0.0,True,False
1783181356.2448916,8.739927586333637,-3.170169369324203,True,False
1783181356.2613547,8.739927586333637,0.0,True,False
1783181356.2774308,8.739927586333637,0.0,True,False
1783181356.2939792,8.757020870366157,-0.2647782275098358,True,False
1783181356.309806,8.757020870366157,0.0,True,False
1783181356.325896,8.757020870366157,0.0,True,False
1783181356.3422194,8.757020870366157,0.0,True,False
1783181356.3575602,8.767693781832357,-0.17411832610624572,True,False
1783181356.374108,8.767693781832357,0.0,True,False
1783181356.3898401,8.767693781832357,0.0,True,False
1783181356.40586,8.767693781832357,0.0,True,False
1783181356.421729,8.774241444811683,-0.09342415977981224,True,False
1783181356.4382527,8.774241444811683,0.0,True,False
1783181356.4534276,8.774241444811683,0.0,True,False
1783181356.469634,8.80145301779658,0.5314801331944718,True,False
1783181356.4853983,8.80145301779658,0.0,True,False
1783181356.50189,8.80145301779658,0.0,True,False
1783181356.5182402,8.802920754191469,-0.6545581436197193,True,False
1783181356.5342202,8.802920754191469,0.0,True,False
1783181356.5496776,8.802920754191469,0.0,True,False
1783181356.5659418,8.802920754191469,0.0,True,False
1783181356.5816765,8.835196667179618,0.8316315960987558,True,False
1783181356.597724,8.835196667179618,0.0,True,False
1783181356.614426,8.835196667179618,0.0,True,False
1783181356.6312387,8.968478821771471,2.574969710748393,True,False
1783181356.647476,8.968478821771471,0.0,True,False
1783181356.663942,8.968478821771471,0.0,True,False
1783181356.68001,8.968478821771471,0.0,True,False
1783181356.6963978,9.013314921430933,-2.5986730323994753,True,False
1783181356.7134264,9.013314921430933,0.0,True,False
1783181356.7299218,9.013314921430933,0.0,True,False
1783181356.745453,9.013314921430933,0.0,True,False
1783181356.7615888,9.003681115377042,-1.117796019178484,True,False
1783181356.7775652,9.003681115377042,0.0,True,False
1783181356.794152,9.003681115377042,0.0,True,False
1783181356.8099198,9.003681115377042,0.0,True,False
1783181356.8261805,9.005607357035114,0.2682692715896912,True,False
1783181356.8421035,9.005607357035114,0.0,True,False
1783181356.8576334,9.005607357035114,0.0,True,False
1783181356.8741856,9.005607357035114,0.0,True,False
1783181356.889839,8.987320400660204,-0.5354696062922871,True,False
1783181356.9058712,8.987320400660204,0.0,True,False
1783181356.921854,8.987320400660204,0.0,True,False
1783181356.9374409,8.947555135412822,-0.5849197015278085,True,False
1783181356.9541955,8.947555135412822,0.0,True,False
1783181356.969502,8.947555135412822,0.0,True,False
1783181356.986368,8.947555135412822,0.0,True,False
1783181357.003053,8.886893460323863,-0.4078521980241647,True,False
1783181357.0187876,8.886893460323863,0.0,True,False
1783181357.034993,8.886893460323863,0.0,True,False
1783181357.051147,8.917923745699005,2.241278180413964,True,False
1783181357.066605,8.917923745699005,0.0,True,False
1783181357.0829122,8.917923745699005,0.0,True,False
1783181357.0992305,8.917923745699005,0.0,True,False
1783181357.1147606,8.942847987895052,-0.1070659416480682,True,False
1783181357.1304955,8.942847987895052,0.0,True,False
1783181357.1473718,8.942847987895052,0.0,True,False
1783181357.1642816,8.89143824762096,-1.8692360774751093,True,False
1783181357.1794744,8.89143824762096,0.0,True,False
1783181357.1957357,8.89143824762096,0.0,True,False
1783181357.2119107,8.89143824762096,0.0,True,False
1783181357.2278972,8.958760588402832,2.9206628754030266,True,False
1783181357.2440982,8.958760588402832,0.0,True,False
1783181357.2598617,8.958760588402832,0.0,True,False
1783181357.2754095,8.948211070704343,-1.9540982329011478,True,False
1783181357.2920313,8.948211070704343,0.0,True,False
1783181357.3075337,8.948211070704343,0.0,True,False
1783181357.3241608,8.96006856234058,0.5771194003461635,True,False
1783181357.3397753,8.96006856234058,0.0,True,False
1783181357.3564017,8.96006856234058,0.0,True,False
1783181357.3731384,8.96006856234058,0.0,True,False
1783181357.3887525,8.955383495812821,-0.43493631873702726,True,False
1783181357.4046166,8.955383495812821,0.0,True,False
1783181357.4208403,8.955383495812821,0.0,True,False
1783181357.4367685,8.955383495812821,0.0,True,False
1783181357.4531856,8.945137916447433,-0.14707000355190988,True,False
1783181357.4689744,8.945137916447433,0.0,True,False
1783181357.4846807,8.945137916447433,0.0,True,False
1783181357.5008178,8.945137916447433,0.0,True,False
1783181357.517073,8.92268544625092,-0.23642374783114736,True,False
1783181357.5331092,8.92268544625092,0.0,True,False
1783181357.5492706,8.92268544625092,0.0,True,False
1783181357.565608,8.893407352377288,-0.26099382636182605,True,False
1783181357.581736,8.893407352377288,0.0,True,False
1783181357.598287,8.893407352377288,0.0,True,False
1783181357.6148589,8.893407352377288,0.0,True,False
1783181357.630694,8.91613648438983,1.3808650729721685,True,False
1783181357.6469958,8.91613648438983,0.0,True,False
1783181357.6625645,8.91613648438983,0.0,True,False
1783181357.6792603,8.974601750413516,0.7986503778075308,True,False
1783181357.6946585,8.974601750413516,0.0,True,False
1783181357.7108276,8.974601750413516,0.0,True,False
1783181357.726686,8.974601750413516,0.0,True,False
1783181357.7434123,8.935487224930593,-2.2452370183801538,True,False
1783181357.760248,8.935487224930593,0.0,True,False
1783181357.775913,8.935487224930593,0.0,True,False
1783181357.7914736,8.935487224930593,0.0,True,False
1783181357.8081295,9.026699898023265,3.1338278284456296,True,False
1783181357.8238397,9.026699898023265,0.0,True,False
1783181357.840154,9.026699898023265,0.0,True,False
1783181357.8555243,8.950936124648129,-4.53407095523134,True,False
1783181357.8724847,8.950936124648129,0.0,True,False
1783181357.8891265,8.950936124648129,0.0,True,False
1783181357.9044917,8.939551425974495,1.7756114291233107,True,False
1783181357.920928,8.939551425974495,0.0,True,False
1783181357.9369574,8.939551425974495,0.0,True,False
1783181357.953172,8.939551425974495,0.0,True,False
1783181357.9685862,8.810760804527357,-2.8741814232162666,True,False
1783181357.9844809,8.810760804527357,0.0,True,False
1783181358.000708,8.810760804527357,0.0,True,False
1783181358.0170052,8.722184861418425,0.6799201282460539,True,False
1783181358.0325897,8.722184861418425,0.0,True,False
1783181358.048894,8.722184861418425,0.0,True,False
1783181358.065392,8.19638063732604,-16.169352862608015,True,False
1783181358.0811818,8.19638063732604,0.0,True,False
1783181358.0968664,8.19638063732604,0.0,True,False
1783181358.1125088,7.625036319657355,4.234423047068799,True,False
1783181358.1285605,7.625036319657355,0.0,True,False
1783181358.1452515,7.494651970284085,9.591832049016558,True,False
1783181358.1609232,7.494651970284085,0.0,True,False
1783181358.1766572,7.494651970284085,0.0,True,False
1783181358.1929584,7.121945640996327,-8.721868819431995,True,False
1783181358.208836,7.121945640996327,0.0,True,False
1783181358.2252727,7.847003523426434,39.86557689146233,True,False
1783181358.240778,7.847003523426434,0.0,True,False
1783181358.2564151,7.847003523426434,0.0,True,False
1783181358.2728608,7.386264183607676,-42.097707625225645,True,False
1783181358.2891347,7.386264183607676,0.0,True,False
1783181358.3049102,2.9456653884407573,-142.51059273837836,True,False
1783181358.3207836,2.9456653884407573,0.0,True,False
1783181358.3373322,2.9456653884407573,0.0,True,False
1783181358.35434,0.5639019986018013,66.71899489331173,True,False
1783181358.3694468,0.5639019986018013,0.0,True,False
1783181358.385877,0.5639019986018013,0.0,True,False
1783181358.4015865,-0.9329657165218191,36.33531754696373,True,False
1783181358.4181266,-0.9329657165218191,0.0,True,False
1783181358.4344485,-1.2064296856432712,38.65089590186332,True,False
1783181358.451387,-1.2064296856432712,0.0,True,False
1783181358.4671595,-1.2064296856432712,0.0,True,False
1783181358.4825487,-1.0688209558909076,15.196299462750929,True,False
1783181358.4993243,-1.0688209558909076,0.0,True,False
1783181358.515704,-0.3617954490096961,19.12428781384557,True,False
1783181358.5322645,-0.3617954490096961,0.0,True,False
1783181358.5476394,-0.3617954490096961,0.0,True,False
1783181358.5635357,-0.20086659604153992,-18.618713839862266,True,False
1783181358.579757,-0.20086659604153992,0.0,True,False
1783181358.5957036,-0.031084564960492847,0.5750210060470402,True,False
1783181358.611535,-0.031084564960492847,0.0,True,False
1783181358.6282206,-0.031084564960492847,0.0,True,False
1783181358.6436973,0.0907037848894337,-1.984856399043906,True,False
1783181358.6594522,0.0907037848894337,0.0,True,False
1783181358.6759152,0.0907037848894337,0.0,True,False
1783181358.6924808,0.19751083245736448,-0.607421500258751,True,False
1783181358.7074196,0.19751083245736448,0.0,True,False
1783181358.7238884,0.6575903403393041,13.309691410460157,True,False
1783181358.7397401,0.6575903403393041,0.0,True,False
1783181358.7557988,0.6575903403393041,0.0,True,False
1783181358.7716405,0.76481562783569,-13.580161640734948,True,False
1783181358.787692,0.76481562783569,0.0,True,False
1783181358.8036232,1.119441522949234,8.63124000109456,True,False
1783181358.8197024,1.119441522949234,0.0,True,False
1783181358.8355722,1.119441522949234,0.0,True,False
1783181358.8520908,1.7066179104562447,9.174306652125038,True,False
1783181358.867585,1.7066179104562447,0.0,True,False
1783181358.8841712,3.7169400818469316,50.88444988361919,True,False
1783181358.8996174,3.7169400818469316,0.0,True,False
1783181358.9160643,5.140618407254418,-20.843372591080875,True,False
1783181358.9318507,5.140618407254418,0.0,True,False
1783181358.9476266,5.140618407254418,0.0,True,False
1783181358.9646802,6.178001502344647,-14.383360167829252,True,False
1783181358.980753,6.178001502344647,0.0,True,False
1783181358.9966044,6.639295464677224,-21.102253649864636,True,False
1783181359.012758,6.639295464677224,0.0,True,False
1783181359.0286512,6.639295464677224,0.0,True,False
1783181359.0450873,5.951203757290087,-40.09406513578917,True,False
1783181359.0610874,5.951203757290087,0.0,True,False
1783181359.0774522,1.1610187282593334,-149.3357408990131,True,False
1783181359.0943508,1.1610187282593334,0.0,True,False
1783181359.1102536,1.1610187282593334,0.0,True,False
1783181359.1259089,-1.3435786112506871,88.28314105466117,False,True
1783181359.1415868,-1.3435786112506871,0.0,False,True
1783181359.1579306,-1.4385476504088632,85.28118699645772,False,True
1783181359.1736996,-1.4385476504088632,0.0,False,True
1783181359.190379,-1.4385476504088632,0.0,False,True
1783181359.2059252,-1.0281399789989267,17.592572512244427,False,True
1783181359.2218928,-1.0281399789989267,0.0,False,True
1783181359.2377307,-0.8015552505538915,-5.41319345137024,False,True
1783181359.2536604,-0.8015552505538915,0.0,False,True
1783181359.269581,-0.8015552505538915,0.0,False,True
1783181359.2858987,-0.4201230335662509,5.04129421065586,False,True
1783181359.3017213,-0.4201230335662509,0.0,False,True
1783181359.3179834,-0.12688488844851792,-3.514479581708833,False,True
1783181359.333644,-0.12688488844851792,0.0,False,True
1783181359.3495834,-0.12688488844851792,0.0,False,True
1783181359.3659685,-0.20043796505896158,-12.307155154745514,False,True
1783181359.3816566,-0.20043796505896158,0.0,False,True
1783181359.3980603,-0.27600690616928886,-0.12932246856456298,False,True
1783181359.4140403,-0.27600690616928886,0.0,False,True
1783181359.4300494,-0.27600690616928886,0.0,False,True
1783181359.4461062,-0.2416255058394442,4.051932319011017,False,True
1783181359.4622157,-0.2416255058394442,0.0,False,True
1783181359.4780967,-0.17832060635791908,1.0774830599289074,False,True
1783181359.4939125,-0.17832060635791908,0.0,False,True
1783181359.5094666,-0.17832060635791908,0.0,False,True
1783181359.5259418,-0.0928126219788358,0.8555149829554086,False,True
